"","id","condition","model","parsname","pars","LL","BIC","AIC"
"834",45,"Decreasing","CtlDDM","a",1.06899535409744,1522.50602563579,3065.06588645459,3051.01205127158
"835",45,"Decreasing","CtlDDM","t0",1e-10,1522.50602563579,3065.06588645459,3051.01205127158
"836",45,"Decreasing","CtlDDM","m",0.01,1522.50602563579,3065.06588645459,3051.01205127158
"837",45,"Decreasing","RFTDDM","a",1.43222302175825,1119.73497803361,2266.20840297788,2266.20840297788
"838",45,"Decreasing","RFTDDM","t0",1.40415655553841e-11,1119.73497803361,2266.20840297788,2266.20840297788
"839",45,"Decreasing","RFTDDM","nk",33,1119.73497803361,2266.20840297788,2266.20840297788
"840",45,"Decreasing","RFTDDM","m",0.00111117487371026,1119.73497803361,2266.20840297788,2266.20840297788
"841",46,"Stable","CtlDDM","a",0.936639300920673,1721.72842422261,3463.51068362823,3449.45684844522
"842",46,"Stable","CtlDDM","t0",1e-10,1721.72842422261,3463.51068362823,3449.45684844522
"843",46,"Stable","CtlDDM","m",0.0122457330292969,1721.72842422261,3463.51068362823,3449.45684844522
"844",46,"Stable","RFTDDM","a",1.29556902703073,831.013964187428,1688.76637528553,1688.76637528553
"845",46,"Stable","RFTDDM","t0",1.34315015091736e-12,831.013964187428,1688.76637528553,1688.76637528553
"846",46,"Stable","RFTDDM","nk",87,831.013964187428,1688.76637528553,1688.76637528553
"847",46,"Stable","RFTDDM","m",0.00364715117356011,831.013964187428,1688.76637528553,1688.76637528553
"848",47,"Stable","CtlDDM","a",1.0918461845319,1336.93128338297,2693.91640194894,2679.86256676594
"849",47,"Stable","CtlDDM","t0",1e-10,1336.93128338297,2693.91640194894,2679.86256676594
"850",47,"Stable","CtlDDM","m",0.0125583960687192,1336.93128338297,2693.91640194894,2679.86256676594
"851",47,"Stable","RFTDDM","a",1.29687493270215,1210.8511758436,2448.44079859788,2448.44079859788
"852",47,"Stable","RFTDDM","t0",4.14938070013085e-10,1210.8511758436,2448.44079859788,2448.44079859788
"853",47,"Stable","RFTDDM","nk",66,1210.8511758436,2448.44079859788,2448.44079859788
"854",47,"Stable","RFTDDM","m",0.00414246106467994,1210.8511758436,2448.44079859788,2448.44079859788
"855",48,"Decreasing","CtlDDM","a",1.03133943660485,901.487803843871,1823.02944287075,1808.97560768774
"856",48,"Decreasing","CtlDDM","t0",1e-10,901.487803843871,1823.02944287075,1808.97560768774
"857",48,"Decreasing","CtlDDM","m",0.01,901.487803843871,1823.02944287075,1808.97560768774
"858",48,"Decreasing","RFTDDM","a",1.41488347137437,717.962305104498,1462.66305711967,1462.66305711967
"859",48,"Decreasing","RFTDDM","t0",1.36836164540645e-10,717.962305104498,1462.66305711967,1462.66305711967
"860",48,"Decreasing","RFTDDM","nk",13,717.962305104498,1462.66305711967,1462.66305711967
"861",48,"Decreasing","RFTDDM","m",0.001,717.962305104498,1462.66305711967,1462.66305711967
"862",49,"Stable","CtlDDM","a",1.18019346022571,347.551021532612,715.155878248227,701.102043065224
"863",49,"Stable","CtlDDM","t0",1e-10,347.551021532612,715.155878248227,701.102043065224
"864",49,"Stable","CtlDDM","m",0.0185629857170546,347.551021532612,715.155878248227,701.102043065224
"865",49,"Stable","RFTDDM","a",1.44056120318899,572.659591530852,1172.05762997238,1172.05762997238
"866",49,"Stable","RFTDDM","t0",2.01974246685805e-10,572.659591530852,1172.05762997238,1172.05762997238
"867",49,"Stable","RFTDDM","nk",100,572.659591530852,1172.05762997238,1172.05762997238
"868",49,"Stable","RFTDDM","m",0.0063110131426782,572.659591530852,1172.05762997238,1172.05762997238
"869",5,"Decreasing","CtlDDM","a",1.71618354784353,856.456454570912,1732.96299197912,1718.91290914182
"870",5,"Decreasing","CtlDDM","t0",1e-10,856.456454570912,1732.96299197912,1718.91290914182
"871",5,"Decreasing","CtlDDM","m",0.01,856.456454570912,1732.96299197912,1718.91290914182
"872",5,"Decreasing","RFTDDM","a",2.20130285980313,1105.55868906151,2237.85082190609,2237.85082190609
"873",5,"Decreasing","RFTDDM","t0",8.84636105627223e-09,1105.55868906151,2237.85082190609,2237.85082190609
"874",5,"Decreasing","RFTDDM","nk",68,1105.55868906151,2237.85082190609,2237.85082190609
"875",5,"Decreasing","RFTDDM","m",0.001,1105.55868906151,2237.85082190609,2237.85082190609
"876",50,"Decreasing","CtlDDM","a",0.912046509267812,512.445801551454,1044.94543828591,1030.89160310291
"877",50,"Decreasing","CtlDDM","t0",1e-10,512.445801551454,1044.94543828591,1030.89160310291
"878",50,"Decreasing","CtlDDM","m",0.01,512.445801551454,1044.94543828591,1030.89160310291
"879",50,"Decreasing","RFTDDM","a",1.03567450615404,610.000700325507,1246.73984756169,1246.73984756169
"880",50,"Decreasing","RFTDDM","t0",1.28482250035476e-10,610.000700325507,1246.73984756169,1246.73984756169
"881",50,"Decreasing","RFTDDM","nk",58,610.000700325507,1246.73984756169,1246.73984756169
"882",50,"Decreasing","RFTDDM","m",0.001,610.000700325507,1246.73984756169,1246.73984756169
"883",51,"Stable","CtlDDM","a",0.957104555909529,1292.10819926683,2604.27023371667,2590.21639853367
"884",51,"Stable","CtlDDM","t0",1e-10,1292.10819926683,2604.27023371667,2590.21639853367
"885",51,"Stable","CtlDDM","m",0.0151983760878308,1292.10819926683,2604.27023371667,2590.21639853367
"886",51,"Stable","RFTDDM","a",1.14578632247371,1121.15612878149,2269.05070447366,2269.05070447366
"887",51,"Stable","RFTDDM","t0",2.05957874788318e-11,1121.15612878149,2269.05070447366,2269.05070447366
"888",51,"Stable","RFTDDM","nk",84,1121.15612878149,2269.05070447366,2269.05070447366
"889",51,"Stable","RFTDDM","m",0.00566998982611712,1121.15612878149,2269.05070447366,2269.05070447366
"890",52,"Decreasing","CtlDDM","a",0.92963233460517,1740.60466022875,3501.2631556405,3487.20932045749
"891",52,"Decreasing","CtlDDM","t0",1e-10,1740.60466022875,3501.2631556405,3487.20932045749
"892",52,"Decreasing","CtlDDM","m",0.01,1740.60466022875,3501.2631556405,3487.20932045749
"893",52,"Decreasing","RFTDDM","a",1.16990097625604,1103.30912959887,2233.35670610841,2233.35670610841
"894",52,"Decreasing","RFTDDM","t0",4.97504253556143e-12,1103.30912959887,2233.35670610841,2233.35670610841
"895",52,"Decreasing","RFTDDM","nk",52,1103.30912959887,2233.35670610841,2233.35670610841
"896",52,"Decreasing","RFTDDM","m",0.00367867045028487,1103.30912959887,2233.35670610841,2233.35670610841
"897",53,"Decreasing","CtlDDM","a",1.51705425807295,893.0845925178,1806.2230202186,1792.1691850356
"898",53,"Decreasing","CtlDDM","t0",1e-10,893.0845925178,1806.2230202186,1792.1691850356
"899",53,"Decreasing","CtlDDM","m",0.01,893.0845925178,1806.2230202186,1792.1691850356
"900",53,"Decreasing","RFTDDM","a",1.72981699328474,1131.24161028841,2289.2216674875,2289.2216674875
"901",53,"Decreasing","RFTDDM","t0",9.99999999765023e-11,1131.24161028841,2289.2216674875,2289.2216674875
"902",53,"Decreasing","RFTDDM","nk",93,1131.24161028841,2289.2216674875,2289.2216674875
"903",53,"Decreasing","RFTDDM","m",0.001,1131.24161028841,2289.2216674875,2289.2216674875
"904",54,"Decreasing","CtlDDM","a",1.72113333101082,1243.8450033795,2507.74384194201,2493.69000675901
"905",54,"Decreasing","CtlDDM","t0",1e-10,1243.8450033795,2507.74384194201,2493.69000675901
"906",54,"Decreasing","CtlDDM","m",0.0127989711309423,1243.8450033795,2507.74384194201,2493.69000675901
"907",54,"Decreasing","RFTDDM","a",2.52043551980943,983.628562993159,1993.99557289699,1993.99557289699
"908",54,"Decreasing","RFTDDM","t0",1.10815284373478e-09,983.628562993159,1993.99557289699,1993.99557289699
"909",54,"Decreasing","RFTDDM","nk",55,983.628562993159,1993.99557289699,1993.99557289699
"910",54,"Decreasing","RFTDDM","m",0.00717781169600815,983.628562993159,1993.99557289699,1993.99557289699
"911",55,"Decreasing","CtlDDM","a",1.17025286991996,1998.05827449425,4016.1703841715,4002.11654898849
"912",55,"Decreasing","CtlDDM","t0",1e-10,1998.05827449425,4016.1703841715,4002.11654898849
"913",55,"Decreasing","CtlDDM","m",0.01,1998.05827449425,4016.1703841715,4002.11654898849
"914",55,"Decreasing","RFTDDM","a",1.16029517335547,2590.86252907491,5208.4635050605,5208.4635050605
"915",55,"Decreasing","RFTDDM","t0",1.08647289917312e-11,2590.86252907491,5208.4635050605,5208.4635050605
"916",55,"Decreasing","RFTDDM","nk",17,2590.86252907491,5208.4635050605,5208.4635050605
"917",55,"Decreasing","RFTDDM","m",0.001,2590.86252907491,5208.4635050605,5208.4635050605
"918",56,"Stable","CtlDDM","a",1.20225286596857,980.020895596253,1980.09562637551,1966.04179119251
"919",56,"Stable","CtlDDM","t0",1e-10,980.020895596253,1980.09562637551,1966.04179119251
"920",56,"Stable","CtlDDM","m",0.0156121182285608,980.020895596253,1980.09562637551,1966.04179119251
"921",56,"Stable","RFTDDM","a",1.52177457103767,921.938979835357,1870.61640658139,1870.61640658139
"922",56,"Stable","RFTDDM","t0",8.98138482986474e-12,921.938979835357,1870.61640658139,1870.61640658139
"923",56,"Stable","RFTDDM","nk",98,921.938979835357,1870.61640658139,1870.61640658139
"924",56,"Stable","RFTDDM","m",0.00714261877054518,921.938979835357,1870.61640658139,1870.61640658139
"925",57,"Decreasing","CtlDDM","a",1.23493202303554,975.190455945737,1970.43474707448,1956.38091189147
"926",57,"Decreasing","CtlDDM","t0",1e-10,975.190455945737,1970.43474707448,1956.38091189147
"927",57,"Decreasing","CtlDDM","m",0.01,975.190455945737,1970.43474707448,1956.38091189147
"928",57,"Decreasing","RFTDDM","a",1.48787690851958,1001.60499887745,2029.94844466557,2029.94844466557
"929",57,"Decreasing","RFTDDM","t0",1.01409985550457e-09,1001.60499887745,2029.94844466557,2029.94844466557
"930",57,"Decreasing","RFTDDM","nk",37,1001.60499887745,2029.94844466557,2029.94844466557
"931",57,"Decreasing","RFTDDM","m",0.001,1001.60499887745,2029.94844466557,2029.94844466557
"932",58,"Stable","CtlDDM","a",1.15632975814131,757.477520254485,1535.00887569197,1520.95504050897
"933",58,"Stable","CtlDDM","t0",1e-10,757.477520254485,1535.00887569197,1520.95504050897
"934",58,"Stable","CtlDDM","m",0.0193674976141398,757.477520254485,1535.00887569197,1520.95504050897
"935",58,"Stable","RFTDDM","a",1.38405397119139,907.32129390602,1841.38103472271,1841.38103472271
"936",58,"Stable","RFTDDM","t0",5.23230907696374e-11,907.32129390602,1841.38103472271,1841.38103472271
"937",58,"Stable","RFTDDM","nk",100,907.32129390602,1841.38103472271,1841.38103472271
"938",58,"Stable","RFTDDM","m",0.00810209716635206,907.32129390602,1841.38103472271,1841.38103472271
"939",59,"Decreasing","CtlDDM","a",1.01244286837192,255.658671137657,531.371177458317,517.317342275313
"940",59,"Decreasing","CtlDDM","t0",1e-10,255.658671137657,531.371177458317,517.317342275313
"941",59,"Decreasing","CtlDDM","m",0.014673917333968,255.658671137657,531.371177458317,517.317342275313
"942",59,"Decreasing","RFTDDM","a",1.30948842638198,366.077050151545,758.892547213762,758.892547213762
"943",59,"Decreasing","RFTDDM","t0",1.83602883470031e-10,366.077050151545,758.892547213762,758.892547213762
"944",59,"Decreasing","RFTDDM","nk",60,366.077050151545,758.892547213762,758.892547213762
"945",59,"Decreasing","RFTDDM","m",0.00425467519019811,366.077050151545,758.892547213762,758.892547213762
"946",6,"Stable","CtlDDM","a",1.99739626062968,753.934649858201,1527.91562550875,1513.8692997164
"947",6,"Stable","CtlDDM","t0",1e-10,753.934649858201,1527.91562550875,1513.8692997164
"948",6,"Stable","CtlDDM","m",0.0170649080263267,753.934649858201,1527.91562550875,1513.8692997164
"949",6,"Stable","RFTDDM","a",2.67855043420723,1112.10006688166,2250.92856815313,2250.92856815313
"950",6,"Stable","RFTDDM","t0",2.95770681910602e-08,1112.10006688166,2250.92856815313,2250.92856815313
"951",6,"Stable","RFTDDM","nk",84,1112.10006688166,2250.92856815313,2250.92856815313
"952",6,"Stable","RFTDDM","m",0.00795516277850624,1112.10006688166,2250.92856815313,2250.92856815313
"953",60,"Stable","CtlDDM","a",1.33553127733785,952.199235313201,1924.45230580941,1910.3984706264
"954",60,"Stable","CtlDDM","t0",1e-10,952.199235313201,1924.45230580941,1910.3984706264
"955",60,"Stable","CtlDDM","m",0.0118262564814227,952.199235313201,1924.45230580941,1910.3984706264
"956",60,"Stable","RFTDDM","a",1.52411464294879,1170.99377247356,2368.72599185779,2368.72599185779
"957",60,"Stable","RFTDDM","t0",3.86279309939831e-10,1170.99377247356,2368.72599185779,2368.72599185779
"958",60,"Stable","RFTDDM","nk",86,1170.99377247356,2368.72599185779,2368.72599185779
"959",60,"Stable","RFTDDM","m",0.001,1170.99377247356,2368.72599185779,2368.72599185779
"960",61,"Stable","CtlDDM","a",1.03243189376901,684.221672224986,1388.49717963298,1374.44334444997
"961",61,"Stable","CtlDDM","t0",1e-10,684.221672224986,1388.49717963298,1374.44334444997
"962",61,"Stable","CtlDDM","m",0.0186657342224424,684.221672224986,1388.49717963298,1374.44334444997
"963",61,"Stable","RFTDDM","a",1.31774211325327,625.751242674795,1278.24093226026,1278.24093226026
"964",61,"Stable","RFTDDM","t0",2.79402858450106e-10,625.751242674795,1278.24093226026,1278.24093226026
"965",61,"Stable","RFTDDM","nk",100,625.751242674795,1278.24093226026,1278.24093226026
"966",61,"Stable","RFTDDM","m",0.00797659169377409,625.751242674795,1278.24093226026,1278.24093226026
"967",62,"Stable","CtlDDM","a",1.02179948193162,2772.06003980811,5564.17391479922,5550.12007961622
"968",62,"Stable","CtlDDM","t0",1e-10,2772.06003980811,5564.17391479922,5550.12007961622
"969",62,"Stable","CtlDDM","m",0.01,2772.06003980811,5564.17391479922,5550.12007961622
"970",62,"Stable","RFTDDM","a",1.34929843727302,1677.06551318342,3380.86947327751,3380.86947327751
"971",62,"Stable","RFTDDM","t0",1.14863825452111e-11,1677.06551318342,3380.86947327751,3380.86947327751
"972",62,"Stable","RFTDDM","nk",41,1677.06551318342,3380.86947327751,3380.86947327751
"973",62,"Stable","RFTDDM","m",0.0030193420154799,1677.06551318342,3380.86947327751,3380.86947327751
"974",63,"Stable","CtlDDM","a",1.70641091138149,778.791720342755,1577.63727586851,1563.58344068551
"975",63,"Stable","CtlDDM","t0",1e-10,778.791720342755,1577.63727586851,1563.58344068551
"976",63,"Stable","CtlDDM","m",0.0159655359611065,778.791720342755,1577.63727586851,1563.58344068551
"977",63,"Stable","RFTDDM","a",2.15914734460452,1029.45812668477,2085.65470028021,2085.65470028021
"978",63,"Stable","RFTDDM","t0",4.28709199451536e-10,1029.45812668477,2085.65470028021,2085.65470028021
"979",63,"Stable","RFTDDM","nk",100,1029.45812668477,2085.65470028021,2085.65470028021
"980",63,"Stable","RFTDDM","m",0.00518596084999917,1029.45812668477,2085.65470028021,2085.65470028021
"981",64,"Stable","CtlDDM","a",1.71969603203459,831.260784167308,1682.57540351762,1668.52156833462
"982",64,"Stable","CtlDDM","t0",1e-10,831.260784167308,1682.57540351762,1668.52156833462
"983",64,"Stable","CtlDDM","m",0.014985394658005,831.260784167308,1682.57540351762,1668.52156833462
"984",64,"Stable","RFTDDM","a",2.12709529449911,1138.77124628215,2304.28093947496,2304.28093947496
"985",64,"Stable","RFTDDM","t0",9.99999999992664e-11,1138.77124628215,2304.28093947496,2304.28093947496
"986",64,"Stable","RFTDDM","nk",100,1138.77124628215,2304.28093947496,2304.28093947496
"987",64,"Stable","RFTDDM","m",0.00447996546018194,1138.77124628215,2304.28093947496,2304.28093947496
"988",65,"Stable","CtlDDM","a",1.28823423362619,396.739521449523,813.532878082051,799.479042899047
"989",65,"Stable","CtlDDM","t0",1e-10,396.739521449523,813.532878082051,799.479042899047
"990",65,"Stable","CtlDDM","m",0.02206453909444,396.739521449523,813.532878082051,799.479042899047
"991",65,"Stable","RFTDDM","a",1.78580326781982,568.126463926434,1162.99137476354,1162.99137476354
"992",65,"Stable","RFTDDM","t0",1e-10,568.126463926434,1162.99137476354,1162.99137476354
"993",65,"Stable","RFTDDM","nk",95,568.126463926434,1162.99137476354,1162.99137476354
"994",65,"Stable","RFTDDM","m",0.012627974872455,568.126463926434,1162.99137476354,1162.99137476354
"995",66,"Stable","CtlDDM","a",1.44682936311233,648.411105255669,1316.87604569434,1302.82221051134
"996",66,"Stable","CtlDDM","t0",1e-10,648.411105255669,1316.87604569434,1302.82221051134
"997",66,"Stable","CtlDDM","m",0.0185271200424906,648.411105255669,1316.87604569434,1302.82221051134
"998",66,"Stable","RFTDDM","a",1.70191054081821,1009.42423716899,2045.58692124865,2045.58692124865
"999",66,"Stable","RFTDDM","t0",6.17982349127585e-11,1009.42423716899,2045.58692124865,2045.58692124865
"1000",66,"Stable","RFTDDM","nk",100,1009.42423716899,2045.58692124865,2045.58692124865
"1001",66,"Stable","RFTDDM","m",0.00768044418726975,1009.42423716899,2045.58692124865,2045.58692124865
"1002",67,"Stable","CtlDDM","a",2.0090240447966,1694.78647570103,3409.62303423935,3395.57295140205
"1003",67,"Stable","CtlDDM","t0",1e-10,1694.78647570103,3409.62303423935,3395.57295140205
"1004",67,"Stable","CtlDDM","m",0.01,1694.78647570103,3409.62303423935,3395.57295140205
"1005",67,"Stable","RFTDDM","a",2.63095467585285,1753.33669204861,3533.40682788029,3533.40682788029
"1006",67,"Stable","RFTDDM","t0",7.20876374822314e-10,1753.33669204861,3533.40682788029,3533.40682788029
"1007",67,"Stable","RFTDDM","nk",99,1753.33669204861,3533.40682788029,3533.40682788029
"1008",67,"Stable","RFTDDM","m",0.00270185236215944,1753.33669204861,3533.40682788029,3533.40682788029
"1009",68,"Stable","CtlDDM","a",2.2364247345608,938.033993983934,1896.12182315087,1882.06798796787
"1010",68,"Stable","CtlDDM","t0",0.0585900691100867,938.033993983934,1896.12182315087,1882.06798796787
"1011",68,"Stable","CtlDDM","m",0.012760323296281,938.033993983934,1896.12182315087,1882.06798796787
"1012",68,"Stable","RFTDDM","a",2.47431809049268,1411.15915939985,2849.05676571036,2849.05676571036
"1013",68,"Stable","RFTDDM","t0",0.0916684453640021,1411.15915939985,2849.05676571036,2849.05676571036
"1014",68,"Stable","RFTDDM","nk",100,1411.15915939985,2849.05676571036,2849.05676571036
"1015",68,"Stable","RFTDDM","m",0.00357860262303212,1411.15915939985,2849.05676571036,2849.05676571036
"1016",69,"Decreasing","CtlDDM","a",1.07754162116185,1678.40232703985,3376.85848926271,3362.8046540797
"1017",69,"Decreasing","CtlDDM","t0",1e-10,1678.40232703985,3376.85848926271,3362.8046540797
"1018",69,"Decreasing","CtlDDM","m",0.0130920311194756,1678.40232703985,3376.85848926271,3362.8046540797
"1019",69,"Decreasing","RFTDDM","a",1.33908460945484,1220.69469353379,2468.12783397826,2468.12783397826
"1020",69,"Decreasing","RFTDDM","t0",6.01458259732574e-11,1220.69469353379,2468.12783397826,2468.12783397826
"1021",69,"Decreasing","RFTDDM","nk",94,1220.69469353379,2468.12783397826,2468.12783397826
"1022",69,"Decreasing","RFTDDM","m",0.00887815431690833,1220.69469353379,2468.12783397826,2468.12783397826
"1023",7,"Stable","CtlDDM","a",1.67635399184979,444.549848797672,909.153532778348,895.099697595345
"1024",7,"Stable","CtlDDM","t0",1e-10,444.549848797672,909.153532778348,895.099697595345
"1025",7,"Stable","CtlDDM","m",0.0199548038278087,444.549848797672,909.153532778348,895.099697595345
"1026",7,"Stable","RFTDDM","a",2.07691044144197,877.850689356269,1782.43982562321,1782.43982562321
"1027",7,"Stable","RFTDDM","t0",1.71485333174729e-09,877.850689356269,1782.43982562321,1782.43982562321
"1028",7,"Stable","RFTDDM","nk",100,877.850689356269,1782.43982562321,1782.43982562321
"1029",7,"Stable","RFTDDM","m",0.00782570729976164,877.850689356269,1782.43982562321,1782.43982562321
"1030",70,"Decreasing","CtlDDM","a",1.26904640129318,1489.35054128092,2998.75116539915,2984.70108256185
"1031",70,"Decreasing","CtlDDM","t0",1e-10,1489.35054128092,2998.75116539915,2984.70108256185
"1032",70,"Decreasing","CtlDDM","m",0.01,1489.35054128092,2998.75116539915,2984.70108256185
"1033",70,"Decreasing","RFTDDM","a",1.7065288024224,1322.26894951585,2671.27134281476,2671.27134281476
"1034",70,"Decreasing","RFTDDM","t0",1e-10,1322.26894951585,2671.27134281476,2671.27134281476
"1035",70,"Decreasing","RFTDDM","nk",11,1322.26894951585,2671.27134281476,2671.27134281476
"1036",70,"Decreasing","RFTDDM","m",0.001,1322.26894951585,2671.27134281476,2671.27134281476
"1037",71,"Stable","CtlDDM","a",8.66477357005808,7920.4826621825,15861.019159548,15846.965324365
"1038",71,"Stable","CtlDDM","t0",1e-10,7920.4826621825,15861.019159548,15846.965324365
"1039",71,"Stable","CtlDDM","m",0.0903759015352394,7920.4826621825,15861.019159548,15846.965324365
"1040",71,"Stable","RFTDDM","a",2.15690198863084,1121.49570176365,2269.72985043796,2269.72985043796
"1041",71,"Stable","RFTDDM","t0",0.0209704003219644,1121.49570176365,2269.72985043796,2269.72985043796
"1042",71,"Stable","RFTDDM","nk",100,1121.49570176365,2269.72985043796,2269.72985043796
"1043",71,"Stable","RFTDDM","m",0.0056378307721233,1121.49570176365,2269.72985043796,2269.72985043796
"1044",72,"Stable","CtlDDM","a",1.65807130282015,916.427363816742,1852.90856281649,1838.85472763348
"1045",72,"Stable","CtlDDM","t0",1e-10,916.427363816742,1852.90856281649,1838.85472763348
"1046",72,"Stable","CtlDDM","m",0.0143362646315354,916.427363816742,1852.90856281649,1838.85472763348
"1047",72,"Stable","RFTDDM","a",1.9576916028977,1232.54474343567,2491.82793378201,2491.82793378201
"1048",72,"Stable","RFTDDM","t0",5.76941718820432e-10,1232.54474343567,2491.82793378201,2491.82793378201
"1049",72,"Stable","RFTDDM","nk",87,1232.54474343567,2491.82793378201,2491.82793378201
"1050",72,"Stable","RFTDDM","m",0.00502932756216249,1232.54474343567,2491.82793378201,2491.82793378201
"1051",73,"Decreasing","CtlDDM","a",1.19790261690333,576.007394078279,1172.06862333956,1158.01478815656
"1052",73,"Decreasing","CtlDDM","t0",1e-10,576.007394078279,1172.06862333956,1158.01478815656
"1053",73,"Decreasing","CtlDDM","m",0.01,576.007394078279,1172.06862333956,1158.01478815656
"1054",73,"Decreasing","RFTDDM","a",1.48613118945299,629.273384048014,1285.2852150067,1285.2852150067
"1055",73,"Decreasing","RFTDDM","t0",1e-10,629.273384048014,1285.2852150067,1285.2852150067
"1056",73,"Decreasing","RFTDDM","nk",49,629.273384048014,1285.2852150067,1285.2852150067
"1057",73,"Decreasing","RFTDDM","m",0.001,629.273384048014,1285.2852150067,1285.2852150067
"1058",74,"Decreasing","CtlDDM","a",0.950067413860086,681.76385395781,1383.58154309862,1369.52770791562
"1059",74,"Decreasing","CtlDDM","t0",1e-10,681.76385395781,1383.58154309862,1369.52770791562
"1060",74,"Decreasing","CtlDDM","m",0.01,681.76385395781,1383.58154309862,1369.52770791562
"1061",74,"Decreasing","RFTDDM","a",1.24132914931951,590.694574827298,1208.12759656527,1208.12759656527
"1062",74,"Decreasing","RFTDDM","t0",8.82177244750794e-11,590.694574827298,1208.12759656527,1208.12759656527
"1063",74,"Decreasing","RFTDDM","nk",19,590.694574827298,1208.12759656527,1208.12759656527
"1064",74,"Decreasing","RFTDDM","m",0.001,590.694574827298,1208.12759656527,1208.12759656527
"1065",75,"Decreasing","CtlDDM","a",1.5705123015843,1028.59019213649,2077.23421945599,2063.18038427299
"1066",75,"Decreasing","CtlDDM","t0",1e-10,1028.59019213649,2077.23421945599,2063.18038427299
"1067",75,"Decreasing","CtlDDM","m",0.0132496100124508,1028.59019213649,2077.23421945599,2063.18038427299
"1068",75,"Decreasing","RFTDDM","a",1.92872925544927,1088.73446983833,2204.20738658733,2204.20738658733
"1069",75,"Decreasing","RFTDDM","t0",6.15442036976252e-10,1088.73446983833,2204.20738658733,2204.20738658733
"1070",75,"Decreasing","RFTDDM","nk",100,1088.73446983833,2204.20738658733,2204.20738658733
"1071",75,"Decreasing","RFTDDM","m",0.00830687720857348,1088.73446983833,2204.20738658733,2204.20738658733
"1072",76,"Decreasing","CtlDDM","a",2.14134013171723,1544.7624326387,3109.57494811469,3095.5248652774
"1073",76,"Decreasing","CtlDDM","t0",1e-10,1544.7624326387,3109.57494811469,3095.5248652774
"1074",76,"Decreasing","CtlDDM","m",0.01,1544.7624326387,3109.57494811469,3095.5248652774
"1075",76,"Decreasing","RFTDDM","a",2.75672086177968,1656.33440571158,3339.40225520623,3339.40225520623
"1076",76,"Decreasing","RFTDDM","t0",1.01736054163339e-09,1656.33440571158,3339.40225520623,3339.40225520623
"1077",76,"Decreasing","RFTDDM","nk",86,1656.33440571158,3339.40225520623,3339.40225520623
"1078",76,"Decreasing","RFTDDM","m",0.00138967854947304,1656.33440571158,3339.40225520623,3339.40225520623
"1079",77,"Decreasing","CtlDDM","a",1.80829792187553,1266.39540546927,2552.84464612155,2538.79081093855
"1080",77,"Decreasing","CtlDDM","t0",1e-10,1266.39540546927,2552.84464612155,2538.79081093855
"1081",77,"Decreasing","CtlDDM","m",0.01,1266.39540546927,2552.84464612155,2538.79081093855
"1082",77,"Decreasing","RFTDDM","a",2.25256929925298,1352.13109403092,2731.00063497252,2731.00063497252
"1083",77,"Decreasing","RFTDDM","t0",1e-10,1352.13109403092,2731.00063497252,2731.00063497252
"1084",77,"Decreasing","RFTDDM","nk",68,1352.13109403092,2731.00063497252,2731.00063497252
"1085",77,"Decreasing","RFTDDM","m",0.00180543571101832,1352.13109403092,2731.00063497252,2731.00063497252
"1086",78,"Decreasing","CtlDDM","a",1.30671780993415,1675.34447700471,3370.74278919242,3356.68895400941
"1087",78,"Decreasing","CtlDDM","t0",1e-10,1675.34447700471,3370.74278919242,3356.68895400941
"1088",78,"Decreasing","CtlDDM","m",0.01,1675.34447700471,3370.74278919242,3356.68895400941
"1089",78,"Decreasing","RFTDDM","a",1.53851446225793,1560.2310516595,3147.20055022967,3147.20055022967
"1090",78,"Decreasing","RFTDDM","t0",3.06519222648241e-10,1560.2310516595,3147.20055022967,3147.20055022967
"1091",78,"Decreasing","RFTDDM","nk",51,1560.2310516595,3147.20055022967,3147.20055022967
"1092",78,"Decreasing","RFTDDM","m",0.001,1560.2310516595,3147.20055022967,3147.20055022967
"1093",79,"Decreasing","CtlDDM","a",1.35007925253652,1241.29285296119,2502.63954110539,2488.58570592238
"1094",79,"Decreasing","CtlDDM","t0",1e-10,1241.29285296119,2502.63954110539,2488.58570592238
"1095",79,"Decreasing","CtlDDM","m",0.01,1241.29285296119,2502.63954110539,2488.58570592238
"1096",79,"Decreasing","RFTDDM","a",2.17871927246311,1210.28622438179,2447.31089567425,2447.31089567425
"1097",79,"Decreasing","RFTDDM","t0",1.68381366878372e-10,1210.28622438179,2447.31089567425,2447.31089567425
"1098",79,"Decreasing","RFTDDM","nk",5,1210.28622438179,2447.31089567425,2447.31089567425
"1099",79,"Decreasing","RFTDDM","m",0.001,1210.28622438179,2447.31089567425,2447.31089567425
"1100",8,"Stable","CtlDDM","a",1.05777198021703,1095.96668211317,2211.98719940934,2197.93336422633
"1101",8,"Stable","CtlDDM","t0",1e-10,1095.96668211317,2211.98719940934,2197.93336422633
"1102",8,"Stable","CtlDDM","m",0.0121155839651114,1095.96668211317,2211.98719940934,2197.93336422633
"1103",8,"Stable","RFTDDM","a",1.18807184990904,1193.02873318466,2412.79591327999,2412.79591327999
"1104",8,"Stable","RFTDDM","t0",2.65000639395965e-10,1193.02873318466,2412.79591327999,2412.79591327999
"1105",8,"Stable","RFTDDM","nk",62,1193.02873318466,2412.79591327999,2412.79591327999
"1106",8,"Stable","RFTDDM","m",0.00224997220682732,1193.02873318466,2412.79591327999,2412.79591327999
