,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept_subj.57,1.2756563125706502,0.03905374553860452,1.2012325924609752,1.247847230568483,1.2763320444053448,1.3027024989278633,1.3507224221818235,0.0029490581274800856,0.07551281155772753,,
a_Intercept_subj.58,1.2368991552790942,0.04930872161079676,1.1456958585614865,1.1988751147177152,1.2372228787303725,1.275515468205399,1.3267619291756,0.004370135993725163,0.08862805302922855,,
a_Intercept_subj.59,0.976490356842267,0.035538891260535735,0.9115631037360995,0.9506275863287054,0.976012416382294,1.0029923945340717,1.0432286427135005,0.0029908458556860023,0.08415698266330542,,
a_Intercept_subj.60,1.2299496726692958,0.04973606834424625,1.1397507385090053,1.192242214356746,1.2273884183125625,1.2705348360665023,1.3213737173639053,0.0044679749562628514,0.08983369825974055,,
a_Intercept_subj.61,1.0696161999813352,0.04964155123116524,0.9843232901144028,1.030427412622636,1.0660724742821468,1.1089280693284231,1.1607639844733226,0.004529636017119875,0.09124686688429158,,
a_Intercept_subj.62,1.2802166440154452,0.0509806465691146,1.182560893274633,1.2414178810114957,1.2791219942346577,1.3186687037080445,1.374253856408133,0.004455660949211013,0.08739906707872881,,
a_Intercept_subj.63,1.8108778578977078,0.05528248130793881,1.7099584851591578,1.7693656951230838,1.8088994773903824,1.851929617116634,1.9179027335688035,0.004423971405959489,0.08002483429274342,,
a_Intercept_subj.64,1.660588239865469,0.059306365600247116,1.5487073666985471,1.619185113953665,1.6610745920210421,1.7046984068306252,1.7720490042513122,0.004544206603567185,0.07662257765375949,,
a_Intercept_subj.65,1.3195363149935693,0.05033308031531416,1.2273764756436756,1.2814366498666814,1.3185807653147013,1.357984923448732,1.41416239246505,0.004417103244471918,0.08775745924550511,,
a_Intercept_subj.66,1.1409037392777868,0.05119721193667799,1.044989447339478,1.1027528754710756,1.1415299829380783,1.1759906725295455,1.2418095950203483,0.004373072236969763,0.08541621841397319,,
a_Intercept_subj.67,2.343777095231601,0.07920422977145072,2.1918871394874047,2.2886155598068476,2.3443902446862785,2.398760670939795,2.496293763370062,0.005427985260726747,0.06853150742567125,,
a_Intercept_subj.68,1.9037055658472837,0.06437720403566242,1.7843216003153797,1.8565899104779795,1.9027022547801455,1.9518174694808197,2.02494295251633,0.004791876841247107,0.07443437336285368,,
a_Intercept_subj.69,1.1930573699181166,0.03643253972505659,1.122589215028348,1.165832508439858,1.1937994279186248,1.2187204970430314,1.2600258351719358,0.002998222069881255,0.08229517054006583,,
a_Intercept_subj.70,1.6843321372326863,0.04591815798072387,1.5982030528356075,1.6512174026308515,1.6836043552897997,1.7137952784865247,1.7794268098475454,0.0031070639207893824,0.06766525613012844,,
a_Intercept_subj.71,1.1372312604714112,0.0536814566222834,1.037963099343255,1.0976061347426582,1.1353648495858517,1.174907050924374,1.2434044605892318,0.004530902379541279,0.08440349172009022,,
a_Intercept_subj.72,1.9468577646785823,0.061494321359691524,1.8317738252408047,1.9042991121827655,1.9450217714646827,1.991163302606963,2.070520775149344,0.00468183834882938,0.07613448275076412,,
a_Intercept_subj.73,1.0650371093964057,0.03624956048052603,0.9991252996872989,1.0369684952775917,1.0645327100962292,1.0920496898536776,1.1308024019651652,0.003026264187307755,0.0834841622130432,,
a_Intercept_subj.74,0.979681403360771,0.035344243182813366,0.9158245607212104,0.9510990625556108,0.9797455868485669,1.0074059973537572,1.0441077942579617,0.003038361275300828,0.08596481355069087,,
a_Intercept_subj.75,1.6650316769236897,0.041641560760448726,1.5848985319380848,1.6351842983305018,1.6669975617049513,1.6935948551523994,1.744690022169714,0.0030605000428842013,0.07349628560971405,,
a_Intercept_subj.76,1.7857662439291684,0.05966584144458003,1.6616584071954525,1.7473028425027808,1.7872610226761865,1.8283748777639461,1.8957775364980174,0.003822844544258608,0.064070906429928,,
a_Intercept_subj.77,2.003117324866665,0.05085364626803519,1.9060677818861644,1.9682299812329624,2.0020711289677924,2.0368154054473155,2.1052875405342286,0.0030908820139654517,0.06077994875085824,,
a_Intercept_subj.78,1.4670025668861992,0.0401742616463278,1.386839166223851,1.43836395014865,1.4677071470787162,1.4955170399545297,1.5430809551199998,0.0029991838161831986,0.07465436060994401,,
a_Intercept_subj.79,1.7926917569815137,0.0492312090512756,1.699398714934937,1.7594289161656926,1.791245712485434,1.825837166521702,1.8908827940487039,0.0032935040865127315,0.06689870409403231,,
a_Intercept_subj.80,1.5576473470211165,0.05155660591909706,1.4614638673252958,1.5231166759596864,1.557861720775054,1.5913051768892663,1.658846608621264,0.0032929538035767294,0.06387064751205795,,
a_Intercept_subj.101,1.1769460203209208,0.04150807330626968,1.1015489004495262,1.1453816224998619,1.1752143035446663,1.206277979073401,1.2571679299593705,0.0037870297808513358,0.09123598083940251,,
a_Intercept_subj.102,1.4764059807964738,0.049052418935565,1.383898603572188,1.4414569826839636,1.4753101113255114,1.510348020275776,1.5708858268376948,0.0038323850994670195,0.07812836110083012,,
a_Intercept_subj.103,1.4115964025547298,0.07434062184014194,1.2629228692456111,1.368705482025304,1.4060925005539842,1.4580304491685072,1.5589685127521677,0.007098536680794474,0.09548664653436427,,
a_Intercept_subj.104,1.3663768479290979,0.07342970819759576,1.2213639270851213,1.3249814236202935,1.3603241385406413,1.413774741335412,1.5134966161214352,0.00703762370160371,0.09584164058865396,,
a_Intercept_subj.105,1.4461174368215743,0.07456819879275056,1.3000417759859495,1.4039783163775719,1.4383128678763122,1.49484221349679,1.591690563628503,0.007178323047856712,0.09626520640263314,,
a_Intercept_subj.106,0.872504023765727,0.040431468796556624,0.799870197738815,0.841622220327019,0.8704095805691303,0.9022526495118299,0.9514517822239558,0.003826016820387109,0.0946296766916604,,
a_Intercept_subj.107,1.370845261890902,0.07363017318305283,1.2222316670413047,1.3314940742576806,1.3633895644033356,1.417304212887963,1.520384027340842,0.00708613637023193,0.09623957222829022,,
a_Intercept_subj.108,1.2259796967438275,0.04241611092618157,1.146995282600201,1.1954678259777218,1.2243150666734304,1.2567794790010818,1.3078440450806845,0.003789695406404306,0.08934565955374038,,
a_Intercept_subj.109,1.590353953686397,0.0743185690246016,1.4400690786259827,1.5493300033385167,1.5841342894095556,1.63453874769802,1.735955847584633,0.0070086262358116614,0.09430518277998064,,
a_Intercept_subj.110,1.4322988899148086,0.07323853151504851,1.2828436367412215,1.3921999850128408,1.4258753100132993,1.4777692346220581,1.5801219320867705,0.007049609801107901,0.09625547720955327,,
a_Intercept_subj.111,1.8879675983171127,0.0520347617028948,1.7946552652771741,1.850308758593031,1.8862289096413163,1.9253384716773212,1.989360600741212,0.003941410736723106,0.07574572473738912,,
a_Intercept_subj.112,1.022328054206802,0.03999903152298113,0.9524604939925764,0.9910799551265463,1.0216686638427008,1.050860609326875,1.1013134183965734,0.003744556215703257,0.09361617202036134,,
a_Intercept_subj.113,0.9582591861435337,0.039698847917101716,0.8885494496737403,0.9277391275516876,0.95724990619074,0.9867905249031755,1.0353619051909306,0.00371499421636498,0.0935793961608798,,
a_Intercept_subj.114,1.0942432279085017,0.07290638473056117,0.9506622047198726,1.0556578219323187,1.0870611360578595,1.1420226612217839,1.2345369980041239,0.007150579297541292,0.09807891755938195,,
a_Intercept_subj.115,1.052820566540333,0.07314007628794969,0.9067050837150963,1.016316503176421,1.0451971561438853,1.099034904269855,1.1949802367787785,0.00715660293773889,0.09784790091773513,,
a_Intercept_subj.116,1.0807999527240932,0.07206316029686083,0.9360918440369813,1.0446895834447671,1.0730068529615244,1.1286837636428866,1.2180287321532548,0.007080123512251342,0.09824886229087239,,
a_Intercept_subj.117,1.1382045046713063,0.04089093575832615,1.0640964725826096,1.1076698961986868,1.1366093456685773,1.1670045593708471,1.2173762655495743,0.00375276895106701,0.0917750812367476,,
a_Intercept_subj.118,1.5383997648926506,0.046334172103772026,1.456252770592109,1.504447305130029,1.5366111834838219,1.570129006944524,1.6346035320562173,0.0038332078640808537,0.08272960732946376,,
a_Intercept_subj.119,1.2034813822081183,0.04282730361958431,1.1294701188320826,1.172308841383467,1.2014697713089615,1.2344187136990596,1.2880135030536397,0.0038455197749125225,0.08979131184794042,,
a_Intercept_subj.120,1.3102845364689943,0.04650991234873748,1.2229715532606373,1.276985802480305,1.3088615760767208,1.3430280967887946,1.4033643412092283,0.003800791240327265,0.08172002586950561,,
a_Intercept_subj.121,1.0238219190483533,0.07264343222348783,0.8787266154989855,0.9866580405828081,1.0169148468160847,1.0673271889795508,1.168915391092343,0.007135978679408859,0.09823295046763471,,
a_Intercept_subj.122,1.2708018342004728,0.042819949237856716,1.1939611302613862,1.2397453693271856,1.2694671782933538,1.3012920506403485,1.3557665818009321,0.0038245535363644737,0.08931709645706963,,
a_Intercept_subj.123,1.2754098873534143,0.04311966827029827,1.1964530886466032,1.243261855378929,1.2737788492774915,1.3068123506533909,1.3603495534936125,0.0037973974493294704,0.08806648106672002,,
a_Intercept_subj.124,1.154557844451712,0.07266882915940653,1.012227028458584,1.1153241052824654,1.146315773830835,1.1995536830569966,1.2991027014444168,0.007073494918301759,0.09733877647574755,,
a_Intercept_subj.125,1.2542237064542396,0.07372432263485677,1.1074045284865444,1.214792984367574,1.2473984959037372,1.300224626814002,1.3985330243816148,0.007131533017133598,0.09673243187943266,,
a_Intercept_subj.126,1.1324259965377594,0.07345976114058518,0.9832549368734291,1.0938037287984934,1.1256246676778379,1.1796272511357933,1.2756604903922453,0.007161561376036735,0.09748958157284428,,
a_Intercept_subj.127,1.4181696156809307,0.04494377201220638,1.3375766418256796,1.3845420159277817,1.41581431836788,1.4514864221775554,1.5066026923922078,0.0037694325965080657,0.08386996524199876,,
a_Intercept_subj.128,1.1123132750492772,0.04268425035759771,1.0364731535613156,1.0804180490452513,1.1090975041383229,1.1420699420380447,1.198118371234156,0.00384726777566191,0.09013319300281689,,
a_Intercept_subj.129,1.3678213375109067,0.07433113734527227,1.2218444708900318,1.3272566482511197,1.3607507068639448,1.4157322054812693,1.5142200913718993,0.007137441595070873,0.09602223038666904,,
a_Intercept_subj.130,1.5324232626461913,0.0767009042965729,1.3748614724678878,1.4888477334909105,1.525907153956013,1.5783220491160401,1.682921409308001,0.007255933966338159,0.0946003705286479,,
a_Intercept_subj.131,1.4575059920820064,0.07505276342771865,1.3068266080363105,1.416647361951154,1.451069944561332,1.5059817087834457,1.6047312781055694,0.007177714905347021,0.09563558458789716,,
a_Intercept_subj.132,1.0971481355798738,0.04118028665172957,1.0227513183354398,1.0669918910849983,1.09504950046346,1.1273146658997544,1.1780967220039273,0.0038062026684318787,0.09242778469760891,,
a_Intercept_subj.133,1.1956529170175758,0.04351505562657998,1.1136581778057986,1.1640461491873584,1.1943377309322494,1.2258433873665535,1.2833032015986154,0.003827090130293604,0.08794864387019032,,
a_Intercept_subj.134,1.3361870618950342,0.05051517992387966,1.2470235229173585,1.2998696126053493,1.3342469875760594,1.3688830979695192,1.4488987936405207,0.004218762498243159,0.08351474753926105,,
a_Intercept_subj.135,1.2196388296953744,0.043058585540735675,1.141434659097816,1.1876649435444764,1.2187026491520139,1.2499922490372843,1.3035740024136018,0.0038450889866536247,0.08929900827829026,,
a_Intercept_subj.136,1.362888153888651,0.04414895427609678,1.2796061470841247,1.3305583497700197,1.3632955568580465,1.39486581993965,1.4431813504050377,0.003809728693188713,0.08629261452861602,,
a_Intercept_subj.137,1.0696678471321457,0.07306096958567633,0.9248260190752944,1.032104674892685,1.06249176299695,1.1132993754109224,1.2134087817812023,0.0071158153586776615,0.09739557795401504,,
a_Intercept_subj.138,1.1070465285564517,0.040852069492865024,1.0322907189916624,1.0751071660950497,1.105856197292473,1.1372666688609678,1.185685810106716,0.0037625963387255532,0.09210295550345877,,
a_Intercept_subj.139,1.3701333747351268,0.07519029877995763,1.2213616763995376,1.3278801670959193,1.3656796384264938,1.4151882844194705,1.5200158575018827,0.00722304221212316,0.096063485972588,,
a_Intercept_subj.140,1.3231442552048556,0.07349605627867464,1.1764709318460929,1.2822947383088183,1.3166802463057115,1.366368381454581,1.4653894958778542,0.007085898028726299,0.09641194898755838,,
a_Intercept_subj.141,1.155222817468232,0.07283711666337263,1.010830748326731,1.1183425082292002,1.1473816855627252,1.2014454672508226,1.2973138446150492,0.007118853980507997,0.0977366253171281,,
a_Intercept_subj.142,1.4814612753173606,0.07391024083400688,1.3362615591281928,1.440150030935113,1.475536173225456,1.5272359964221807,1.6298992653250737,0.007063862524811455,0.09557352871675799,,
a_Intercept_subj.143,1.62815593094711,0.04865079972083845,1.535657265820933,1.5942864229323657,1.6280952807592313,1.66087422678979,1.7225442187438504,0.003876311873994647,0.07967622107421017,,
a_Intercept_subj.144,1.740467612622487,0.07665784543735807,1.5897018579203281,1.6953400719271956,1.7340924199262446,1.7891004388748488,1.896556830505404,0.007078656713084356,0.09234092965564458,,
a_Intercept_subj.145,1.7605963215529978,0.07724168460627637,1.6065022168999707,1.7150628034111208,1.756504859805802,1.8071456029028499,1.9112137431827958,0.0071767947811822025,0.09291349376653864,,
a_Intercept_subj.146,1.0176429572635695,0.07245679174210036,0.8753374646681464,0.9795996999563341,1.0091049228506834,1.0645695615288793,1.1618370904030892,0.007122736682236045,0.09830323025601813,,
a_Intercept_subj.147,1.600940185233904,0.04597140857319277,1.5213786986138325,1.5658695471461226,1.5988930768258023,1.6340041975271995,1.690246443243756,0.00382173187585537,0.08313279915647245,,
a_Intercept_subj.148,1.2960844101419462,0.04426572150831654,1.2135035266788905,1.2630364215703265,1.2953276815645483,1.326747765422912,1.3830691254213314,0.003868209209285544,0.08738611000746466,,
a_Intercept_subj.149,1.3139043383067903,0.07372774805788679,1.162466649352284,1.2725581395929653,1.3080141350212318,1.3599517010681552,1.4594522948882471,0.007014446452057491,0.09513984404555732,,
a_Intercept_subj.150,1.3755808059144348,0.04353287015370114,1.2952048813941714,1.3447472028632494,1.3739219849897797,1.405595316332307,1.4623320592700748,0.00380700430959748,0.0874512591555788,,
a_Intercept_subj.151,1.1701820980681612,0.04213821387780428,1.0918768318559877,1.1387564902745277,1.1702087719097882,1.2002771201592703,1.2517585167322642,0.0038093592125935,0.09040153490226664,,
a_Intercept_subj.152,1.451768744847321,0.07472534377352476,1.3088820660219818,1.4087469923578515,1.4453433890816187,1.4967857018573525,1.6008700051600675,0.0070759711326811,0.09469305560007503,,
a_Intercept_subj.153,1.0463538565072807,0.04159293427758194,0.9721207737835988,1.0150860869993132,1.0445318863499644,1.0768807630485473,1.1277509419471068,0.0038329914275839054,0.09215486943054746,,
a_Intercept_subj.154,1.63432203922053,0.07541823727794084,1.4847559449719354,1.5915993858750845,1.6279723324680402,1.6818327413748926,1.783118589541982,0.00709997311747311,0.09414132938837314,,
a_Intercept_subj.155,1.1780838913135048,0.07268658544446267,1.0331983054820981,1.141971148104871,1.1715633950863498,1.2261265309665652,1.3228495210474502,0.007081725394866727,0.09742823041643124,,
a_Intercept_subj.156,1.0549221281558478,0.07296581084708897,0.9099185654658488,1.0169414331957716,1.0471016554550374,1.0995120108089185,1.198505705763988,0.0071418609438900675,0.09787955291632311,,
a_Intercept_subj.157,1.190322441620406,0.07372054984888825,1.0460181201909429,1.1507378456971311,1.1827283810861318,1.2328647540561233,1.339032836341097,0.0071742214167815205,0.09731643933051473,,
a_Intercept_subj.158,1.3220220829803533,0.04391387123932263,1.2385757075671016,1.291380286973236,1.3222711437945045,1.3531381059811387,1.4088600501303772,0.0038241616172726167,0.08708322699293873,,
a_Intercept_subj.159,1.282091754840881,0.04350610257044938,1.2032303689189126,1.2485122800039612,1.2813365269963128,1.3147352780979336,1.3637390943073966,0.003845113425706409,0.08838101320337811,,
a_Intercept_subj.160,1.4117896943934072,0.04424917400543685,1.3299230055907307,1.38028550910223,1.412512894993287,1.443042141172265,1.4968620618453374,0.003813177508959352,0.0861751116188255,,
a_Intercept_subj.161,1.3948276609397805,0.04476253538961107,1.314564043417772,1.3620771671598018,1.393981502277242,1.4266354583294687,1.4843504801153808,0.0038175115715957915,0.0852836314647583,,
a_Intercept_subj.162,1.0744956636257084,0.07219730025379856,0.931543561916339,1.0350670800849087,1.0675202132150277,1.1181006424214899,1.2162471030240611,0.007092028706910921,0.09823121753832871,,
a_Intercept_subj.163,1.369440344690275,0.044675594281715816,1.2901719896837014,1.3346401812226285,1.3685827907442305,1.4020957995640784,1.4562653194685675,0.003907030860689486,0.08745336068844416,,
a_Intercept_subj.164,1.355909133360874,0.044116407706077145,1.2747484852087816,1.3223158255390302,1.3545577469016974,1.3870927611483554,1.4419669792064536,0.0037958205382915564,0.08604101593178161,,
a_Intercept_subj.165,0.9750631670161556,0.04118125695058642,0.901750739860989,0.9426075692539849,0.9725513298858781,1.006690267776845,1.0536368519481338,0.0038465505409102396,0.09340536996055591,,
